1.5199088812016,1.22748149444354,3.38992635030811,6.81767829953601
1.50276532245245,1.26629607509202,3.39946374029787,6.54015608536792
1.46665724688427,1.08722240989359,3.42495989304813,6.57998860916428
1.51452020592172,1.17960620630752,3.53677944182182,6.3601059017333
1.4671059337704,1.2272189730745,3.46613743859383,6.40995823206725
1.45889763807675,1.1773767401404,2.84173158252125,6.39907265411655
1.32436154850054,1.30166802842411,3.08451487854175,5.86872409719558
1.39471537637587,1.27584668296382,2.88460599550925,5.88741874176374
1.37948695578536,1.11376966758546,2.91642286862997,5.66165247617846
1.27848253002537,1.1420341015194,2.90651509075337,5.14656100568321
1.25457683252598,1.15032538526979,2.94268232783477,5.1683446650503
1.26005201043443,1.15104467820509,2.41815254599914,4.72295063445229
1.25294033057483,1.08684215484373,2.32325173791112,4.75072661269306
1.24516984413805,1.23830113456102,2.09407007494009,4.74876911753517
1.25586153914154,1.13550332652943,1.99107197219875,4.68169288470401
1.23685357626717,1.05884268495068,1.90582740400478,4.31687892616131
1.19560650611212,1.05723692966887,1.81221907804503,4.27451581673694
1.12227399042712,1.09891491464801,1.77332969961561,4.27117280376444
1.17293132445355,1.07665356471454,1.75239534372836,4.26917424681158
1.18068975531664,1.08119613559742,1.66257987837757,4.19780807758644
1.13697593356127,1.02231016731017,1.6581595889031,4.18609947290097
1.18971084508522,1.09166278529751,1.75128928088167,4.21539034738409
1.22582194774946,1.0464341369358,1.7057751678057,4.16315968950524
1.1420281081802,1.28243574570691,1.68194142417459,4.11399718833996
1.23349093824996,1.07461375173425,1.75145952446448,4.22425913608043
1.20477663852743,1.11533919914024,1.69741889810668,3.98991858915647
1.13274866188839,1.02808634519911,1.75572732142901,4.16430616194251
1.19558680883953,1.08546818356222,1.55497579093324,4.01678164828186
1.18652993362201,1.00738021850185,1.69061177272059,4.10349438635337
1.196641112498,1.06138677858704,1.61433663315066,4.24156185583799
1.18140611943519,1.12093710211357,1.65604363382903,4.14886432607629
1.16658400734908,1.0633651725323,1.70442879889687,4.22729698985113
1.20172324451745,1.22389173901357,1.6010845352274,4.29243214831788
1.16477184695715,1.09520086187478,1.75058477142196,4.09283008715947
1.25383456579508,1.12036257319162,1.53945924440602,4.21193030075518
1.1864060905495,1.10648473466985,1.71468855848188,4.331473467077
1.14462356205701,1.07369998283042,1.65827624065766,4.07375692185174
1.1958722954785,1.18752183669167,1.63017762039905,4.15023224535088
1.16070766978232,1.01164157158465,1.75412949627124,4.04775587191985
1.26422777241315,1.06940242024801,1.73673287385129,4.28712995350402
1.17828568444364,1.00231117109101,1.68143603616751,4.04504676660006
1.26258276905819,1.15926312460468,1.7831710515147,4.31354503099975
1.16656682427883,1.14393072834249,1.79142086258299,4.18694382876137
1.16153787855851,1.12723443223443,1.62179450253062,4.18745082012422
1.18287304240418,1.09199924873488,1.64465396145274,4.05218369351107
1.16990884433781,1.07397585123466,1.67464337120137,4.03315714204301
1.21329556799393,1.05175253101732,1.73405111360484,4.05435849993867
1.19276350054359,1.00986411625991,1.6972073212157,4.23194745633846
1.19070007041563,1.08807774826706,1.60486746264035,4.21047653668504
1.18908660011728,1.17516338855642,1.52958050951247,4.31980913644546
1.24169123122642,1.09317326643653,1.70658460567249,4.13240852611984
1.18388802254839,0.974517858278185,1.7354787738669,4.2489956137053
1.18679880922997,1.08903295728423,1.66277014652015,4.1279150927817
1.15129040695866,1.11633579289678,1.65465914202756,4.16930176771062
1.16965058842234,1.07833494936436,1.79007093741176,4.18013740768246
1.22603481235546,1.05568731069635,1.76930590888559,4.10049985695113
1.18686592931117,1.12605786480786,1.74757709376123,3.98295732524967
1.17155153698953,1.14513525553004,1.71020212616602,4.26375489427262
1.24050718074155,1.06976917690153,1.61861428519857,4.33943497526728
1.2100311601076,1.04067888788477,1.74075779961052,4.12156473813315
1.17007579953708,1.13047769361563,1.7042280331736,4.05804388759653
1.22329073846753,1.10026544089948,1.70789665286074,4.2373457790263
1.21256427409133,1.18908234083633,1.77992731330194,4.11608736078691
1.15251525438133,1.12855295656529,1.71983045588407,4.25407917854948
1.19968437654268,1.04694473319473,1.81763333382917,4.17734599574594
1.19303936581212,1.09429280663152,1.77574422660575,4.24938575408894
1.19340977534919,1.13469124873543,1.752357537449,4.30392751770897
1.18289803973613,1.09159985833414,1.75319809764103,4.05856060455871
1.20841275160839,1.1203408059222,1.60365564918154,4.16907930836634
