return MAE,return RMSE,return F,retrun S,return N,price MAE,price RMSE,price F,price S,price N
0.010805699756873363,0.015378932717390405,9.476025313090524,4.877844472217073,45.94986138925618,1.8568385658114945,3.417842344085115,40.869943504117416,38.03988315421691,89.12747359706862
0.010409987779085578,0.014010952632606384,10.446167913371921,5.612783440719069,48.270669651454014,1.7416858763574379,3.3733845588034166,47.750088755476106,45.49811532507405,97.11111330983785
0.012143612112768367,0.01650560434223342,9.669556717119347,5.523552924255398,45.50704840637097,1.9002927670830259,2.9028485697784236,23.65559541890044,17.31513437233153,70.54931566660579
0.012208762239119207,0.017736844575668643,8.073027413671005,4.022374100111452,40.995317110333886,2.1214867578117427,3.128893266965974,44.871586167798036,41.996003879830646,94.91560933538376
0.010512174189588138,0.014219841184519497,11.17308083993816,5.697472112299718,51.89795653850137,1.8960577288694402,3.7047587231933385,26.446033494509635,23.424162567285393,70.58808895984816
0.010213874814051836,0.014303939452845341,10.216187341814209,5.51380327098149,48.36549355949602,1.9847759044769848,3.4937367094312486,35.161366751925925,30.778330484631187,93.19648873264872
0.009647034674366218,0.013192652306505584,11.778967329538174,7.717687527088877,51.678814667163635,1.1459262341168284,1.937612466594275,31.21798672582241,24.91983967049189,91.03430107025986
0.010401349464165974,0.014223981944531639,7.85927406232113,4.197262847395645,39.002649459327316,1.5659421672867784,2.6724980378758927,18.445805322274644,14.566708151845248,62.465793011312726
0.010569865289541283,0.015299959254599028,9.854216392294415,4.675289279224022,47.01360481712757,2.4768620764183544,3.7136121274994953,28.755427599966634,22.497043934605898,83.52884935352509
0.013277625293421967,0.018522831880243805,7.273040216181346,3.6035617476502413,37.20918358202488,2.012024059351577,4.70667607229797,34.67110901784229,31.780180614643676,83.27302215064532
0.01309751711923343,0.018798328272497604,8.733738012038927,4.7698663932486225,41.65537255294217,2.059269642233905,4.200906405843422,15.025709609601975,10.225821772129585,55.76707125749052
0.014980054889370775,0.02109275566092225,9.15873693615153,4.38260017467372,44.361863877382646,2.636075680016512,4.18227660200322,28.18244807415714,22.28656057530857,81.69168370679975
0.01851276929627232,0.026233472793946975,7.741712068864952,3.8337712292602424,39.15743478695745,3.0751074531057654,5.146105546661602,13.75381040356412,9.176394375442104,51.169323726850635
0.01859775563018491,0.02632327713702089,6.861053411291986,3.324497305328231,36.60736244674878,3.9725798033612216,8.433485384468414,35.90299527855489,29.46754850410266,96.18852448430192
0.015308905878158644,0.020813685567728422,12.463020287369654,6.678413905427999,55.95971044394072,2.580549727149464,3.744056604680365,33.42020682450911,31.460463974560874,80.0319228189226
0.019043819744003494,0.02644814846199223,10.860782412318452,5.56271408709011,51.86380652018673,2.674456076947163,4.107091346579176,25.345798563774082,19.71015048739249,75.70849759551677
0.0201594359420796,0.03078355151017748,7.762540571245316,3.6974492833548,39.99416232612956,2.9135052496528506,5.945995391796637,27.95139364529618,21.800250628515276,82.07338822058904
0.04191562076293376,0.05767220041338788,7.239187773700857,3.8358758240631934,36.89641033862627,9.042087961046812,15.207553794280546,10.950680958694084,6.582190609205779,45.992070969138176
0.030342287414112372,0.042017465520354014,8.862473427841511,4.049048992056709,44.85656320934279,3.068351352399778,6.487588461407909,38.03356147502241,33.37948118076953,99.87227350431415
0.02907520206507565,0.039028471033753974,11.08168318141113,4.647690963111367,54.787952651004595,3.1867147253754244,4.900009378792858,25.638367639905645,21.570235262065438,73.77447819917376
0.025253568521153524,0.03435038953098705,13.88825925335069,6.901875366933813,62.77623610480345,2.5877146128812654,5.528864368333983,25.774979623704944,21.462259367826288,75.96661058568922
0.018405251626005856,0.02477652492143699,11.588770155733313,6.578164657909358,53.81752701546119,2.2923557713593645,3.3478226495980907,36.46832640523918,26.43501326242059,100.9753377138997
0.016213711306332125,0.021751952675010382,14.070863251237524,6.9385458286206285,64.30016868126822,2.8669050295125853,4.729312377767486,25.012345617489228,17.14523843030793,74.35554051200221
0.013713916334098252,0.018519571017656767,12.533210423882586,5.873892183174777,59.258339370801856,1.9249828285177242,3.877745729216978,52.04854471689101,45.423798664004224,121.9769095418592
0.011662884657606032,0.015257520168313112,11.79389714912301,5.928005026781028,55.33427907696906,1.9903924721841342,3.232682770162613,52.904699189000404,49.63403505639915,117.68569050077704
0.01164821702886391,0.015904207203027706,10.634118002266328,4.953685177807317,51.35815140979415,1.4992320650961233,2.9418072866343126,40.7105539920902,29.607368230211666,103.51308878068087
0.01001765828309256,0.014476142368688641,12.54570942358537,6.386569564416062,57.45984188074563,1.592650951903727,2.4762819121836985,26.029653373604084,23.65318180483883,71.4889281610593
0.016949440272417425,0.022646867204777137,6.832985940011686,3.968578891261238,34.83844990019179,2.84238771404131,6.270449581707755,21.25076843044717,19.26840154162313,61.2253798455974
0.013934208979662363,0.018592929098500497,7.956906323855875,3.635673794769497,40.73498674053613,1.7062074344246356,2.607933100300242,37.724736496300615,32.90520679165961,96.51219295559143
0.01123265429517366,0.014966732306465792,11.912647032796887,5.571588110427548,56.19199193023405,1.523613810845395,2.206365253902434,26.185820260774765,17.77604075929258,77.73501755383657
0.010821119317454629,0.015527683763213727,13.0059761875296,5.646124578435762,62.87590725753331,1.745138704840416,2.6356028007334786,89.86823243580274,86.80309064696331,169.53442814628247
0.0101634561513909,0.014089186593335997,15.097233070747818,8.34240957169631,68.7806769891574,1.9767093901083788,3.061249142746346,59.53827438841252,56.24277618558324,130.27355943113898
0.010303299113364075,0.014154844752599753,10.695251360043377,5.906850832619942,49.23824661733987,1.691390745349359,2.621939284340809,28.244306042952466,18.079708354587897,90.62659488352678
0.010027513328492884,0.013607947332975807,10.768842771607895,5.057521040302072,52.03857225739247,2.1087181234959735,3.7295941226366103,30.536939176777125,26.70088486028142,80.28695097564633
0.01071312533932546,0.01434866932262873,8.918721593666062,4.189772699887074,44.23088749137718,1.9978092771846354,3.4071635774551137,29.959129667060182,22.219771206444324,81.97594706226795
0.02067016145851575,0.02659595800795628,4.791382129160304,2.0793356450772693,28.641470567408774,4.955720310861167,7.618387931328271,25.48613134335991,20.409557570642868,72.56749893940675
0.015337544799434825,0.02076902997758313,7.65338145706622,3.2684247778259214,40.81983741910989,1.6377832984137952,2.8907969537039024,16.063504325035478,12.288980442998891,58.71699523750962
0.012887335692910269,0.017154979928530368,12.195759368231068,5.604642368938849,59.13915943507177,1.6807622322074072,2.4683661760417115,19.4293202031815,15.671416923106545,58.543093203802265
0.01012701153932915,0.014024398721706521,15.497412924051297,7.466811984050008,71.00164321685273,1.9911180539176234,3.1918781311749616,45.21607717412941,39.06566144038237,121.75402061418586
0.01069038096904375,0.015066930359338643,15.496758207819152,8.358832597069927,67.16949766106873,1.7414497410381458,2.6962735792627828,74.72241571895329,69.38149245759492,161.2233815702017
0.012114670020574883,0.01603108210808549,9.978206366640103,5.771060602628068,47.10166090382569,3.646856029475097,6.129519173945564,51.94803391474462,49.39914557126898,102.67394127437038
0.010786974617779329,0.015111468277013224,12.632372597727064,6.986294706434577,55.87563648681699,1.7668180208784117,2.5733680663601564,50.25608000328953,43.09874979268456,114.8347656113985
0.011442833143456878,0.014997016537206878,13.336667591310778,6.7435393754708945,61.20260314958134,2.199231482541921,3.3124376005818204,62.6877897640773,58.36276900612699,132.01730699638773
0.010583629837947167,0.014681114200631807,8.182198718404074,4.103042468523601,41.124441026618534,2.2081120291674488,3.362941794677588,34.06616285190709,28.382019030296448,84.28592274219176
0.009581636294138454,0.012849188374099534,14.236314198654235,7.3151374851470035,66.35278256669056,2.9939548642409513,4.877517230871425,43.181585374097075,37.14003015773455,115.22554918664042
0.009952756031471449,0.013750266928119148,13.590995916959978,6.445408703734935,62.32207276473577,3.2758325017345067,4.643392422712383,42.191007424090884,38.04479489569829,100.3921733124473
0.011533346543662415,0.015194046377692637,9.597031960674755,5.27231749411227,44.65742345875198,2.4714316528957516,3.5942886667107388,39.55538435205386,36.89706360453233,90.87786446378064
0.009301978123832893,0.012907550005781738,10.992692391037265,4.952417668883904,52.935493610370855,1.7117474750150288,2.6414375528181644,36.52610890887666,33.17347331587545,90.28731774656791
0.010336064162249534,0.014243688851386037,9.608897801420103,4.447598625292652,48.8807929270215,1.9825538087576475,3.002178064644282,29.896421089280956,24.22468545185301,86.41222642539435
0.008757371278163166,0.012180705334329137,11.116419625650703,6.255692580762331,53.283429058502996,2.416241613018391,3.60009041348277,31.054478687779856,26.833182765485,89.70322993005708
0.009855550349366958,0.013533486744594916,10.110673368276306,4.687199136000273,49.478604091932525,2.07200323032741,2.8906403428839558,29.150916429280088,25.994378174819037,73.97880944527384
0.0104128323832334,0.014193675061047217,8.493756679083482,4.279909628329764,42.19676937893281,2.1092585499554053,3.066451424454464,37.41112729452587,33.73484204332251,95.41784061967152
0.007859416096606318,0.011207288077243544,13.665712155670134,6.522573130708269,61.914878273373105,2.330404207763947,3.2281056631513305,38.99814663570462,34.507689961847056,96.96498929902117
0.00846477234876362,0.013193437942640013,12.730381990773472,6.980610617895496,56.01643335292283,1.8273464965638093,2.6843336756208576,55.87774074528354,52.90285147247252,115.6752400029369
0.00785688866221797,0.010579859965499873,9.698041320747196,5.574750450626054,44.52354732662822,2.533004974005705,4.009432986405692,21.02930361398949,15.71731622395938,68.34293819550852
0.011214423662523768,0.01528174923908911,8.950094319763998,5.173824842685079,42.25234974668228,3.961008411769756,6.874550336872691,26.50373612465662,23.021869142137525,68.62982563222856
0.011704414105411176,0.015704598878784712,9.0062441235306,5.024078155245337,43.69617300795198,2.825584377688839,4.710591471869002,56.347992240012445,54.08843201432965,111.64932128693427
0.01006449275084665,0.013597799581689482,10.90132896013828,4.921453412776331,52.4235608738098,3.5904495021540894,5.323782007430921,30.550490982749125,26.52208607129467,84.05171708890185
0.00931159547608166,0.012534399050568341,12.714912201580177,6.379471871308958,59.014659675654606,2.2590858206758755,3.4130591591121564,27.017832443215923,19.65402748525851,85.27875488102427
0.007640470696003223,0.010098278158011082,10.255085129022422,6.144675420559308,48.08611169803015,2.3401709157711204,3.558660584334909,30.537610495292373,27.31952084846964,77.8561710219336
0.01510378358190283,0.022941440194940006,5.161348657322098,2.4479518810719525,30.251444432021973,4.801951387739305,7.40666583812441,20.91855045567475,17.94043993255343,61.65202296977578
0.012042756176717902,0.016648557390582776,11.48652019635066,6.299961153472551,52.84827608547326,3.691516197012898,5.619337220948802,48.849556888010504,46.66798956814695,101.33590734398929
0.011870674235094521,0.015250368077240417,9.398707827400813,4.961233797449958,46.37309912349326,2.116827149674737,3.057201295374535,36.4056611449878,33.65871554756644,90.30627936336244
0.01629522204665331,0.02163430191965638,12.622951364131643,7.435628288992644,54.44516847845788,6.845100802652588,10.274733903803707,52.39648791471436,50.37947141267336,109.20557293568825
0.009579451783269131,0.012790215249153318,17.272857377926904,9.916032796467345,73.38398113199598,3.774818011561524,5.1739684508028585,49.80429587607039,44.690110704210895,117.03384559519331
0.010209383184852368,0.0135575970679607,12.335703169671012,6.523038034445003,55.292677218872015,2.1675230839235735,2.988162673333191,35.839731222746884,30.557376602054465,90.00688744506132
0.0070756563119879125,0.00986391808554655,14.617811928734017,7.973274628560807,66.51595719772871,2.860119761636032,4.078902094915477,54.1973139032011,49.771208057284184,123.7185630407703
0.008940970216400593,0.012177923752462783,11.39461461827641,5.00492413864075,54.1400075115801,2.425805804566825,3.422793025830284,56.17285422630628,51.20828243483625,129.87588312926087
0.01093543286193564,0.014880430885078948,12.870224973572158,7.1439369321846655,57.345189223083814,5.286901577153974,10.3452402554016,47.98811992482691,46.37593133010852,94.32517137834634
0.00795647547893808,0.01069464650374408,13.72753039216253,6.555255177306474,62.97743082538799,2.4657403702837524,3.9316287280842794,37.914811350088826,34.11483060382624,95.94720810882589
0.006685173800041056,0.009580081334990108,10.851540774460847,5.953951421944246,51.28881291038201,2.75374006147914,4.267181200331154,50.3530898895013,44.06442057862535,112.42279842170333
0.007889360623716576,0.011271623281617373,11.288645214123235,5.262218105692954,53.55258204619825,4.06727985628586,6.281674406012463,44.513316320218564,41.091164093109874,100.26855486901931
0.00759125054311714,0.01060045689374899,12.218190583628312,6.23187322265122,56.161969552744566,3.6838335648187703,6.9465742043415055,29.170543882613355,22.38936672890743,90.43232902338599
0.007041155781300765,0.009598227444111802,10.227908691256065,5.480670484839279,49.44497150688954,2.6676358373087825,4.086120276584344,33.24762105900196,25.916124036028847,84.94096522321185
0.008957266384724985,0.012662259693956719,11.758715762911402,5.976286181527728,55.66011249098481,5.630404294572302,7.412957158585547,33.16449385126036,29.29003451692401,88.50560947144726
0.009134853372335022,0.012832122824014244,11.330377008722134,5.440555921231822,52.17874958188738,5.612862536355073,10.539552979837081,22.79910922039131,19.50244190835893,69.16063628483926
0.014592369505304863,0.019901529551622398,6.37611068656254,4.377831539259412,32.26068775523559,4.859868947890195,6.80629358340006,21.89481595787907,15.47442114729369,69.54460559714946
0.01075439869444449,0.014775656619274912,8.406668767325607,4.194064770182117,41.96899604501392,4.79665447468293,7.325925869717584,34.16848812792821,30.643483282516765,87.2643300354031
0.009449780274628906,0.012870353492783879,10.217555226697476,5.039152813873576,51.08579214572593,3.9754855031197778,6.04409482109338,32.61962630244074,28.068542304138152,85.69561484788164
0.00909048640757934,0.01219139490791668,13.590070389128217,7.098733190999596,60.51422251216398,4.170568500632186,5.730004439570621,42.267723933272855,37.59526531456,103.21459889325514
0.013603847967414517,0.01831348582121754,8.683540838613597,4.277007255691821,42.493696372645374,4.733540263392443,7.676454103154251,20.065526822609417,17.244643889799622,62.84778744252578
0.017181743249658304,0.02374872107715344,6.864703134875948,3.6689296237305458,35.5295884406082,8.805457197419003,14.537946507012625,27.290626089293486,25.198574096497197,65.88281785308591
0.009735766905203294,0.01328620861894497,14.410446458899312,6.743715948755836,64.86801743136658,5.702684706694109,10.738832409625482,63.385486140985925,60.10832691631256,130.92028133639323
0.01135551897215384,0.01608445458297142,17.18025846922128,8.825706423836364,74.47219050925327,5.998316872596005,9.182022054903525,62.976852596695096,56.8644409523949,133.52553713641768
0.010402321708284763,0.013582446790861808,11.79274353305391,6.495474319913576,56.035994395683176,4.906764904330589,8.601929763698946,24.084596464693586,18.890110466859902,77.29905054900267
0.012325119799871208,0.015891261994856222,9.059492911882629,4.075779080317523,46.80919754349594,3.9485944682044547,5.83973902420532,44.088373077118575,41.597136012783196,100.83868261035613
0.011865204682614395,0.015654456760618503,12.766086293793073,6.8194770572734615,56.47987298528905,4.838711938485,7.180751549150183,55.245184908951245,44.647385780898155,142.14703766082803
0.008314126998410132,0.011702557145480848,12.041008529526525,6.739264143697165,57.0538212685133,5.828839198424135,9.013753467568897,44.66045989611557,38.55939469065324,109.18449363360912
0.0150310175320501,0.0217554776453533,10.132574930564314,5.260145028084809,48.4085075956749,6.2756223516566445,9.240169866128873,47.89436554716094,44.914293725583526,108.97488306237881
0.03556567589196714,0.04920375578157236,10.324239107003287,6.691817413122396,44.88067156606475,29.425863942174935,44.18996850653931,16.733431107420735,11.848824520821264,58.95724545155644
0.02116543936244352,0.02900063103085488,8.026673878787804,4.220770206720287,40.64241045890928,6.771370746795453,10.042682629470752,23.068151903197588,15.334478520180664,75.89141672891083
0.014872250722465645,0.02077989545283337,12.307919884577837,5.557196230730798,60.45840980303075,4.49947348375435,7.227374238995976,31.905591667176843,27.428629606606595,91.31556087127007
0.015985674233673707,0.021569265331354826,9.51760941742644,4.529495059923967,47.66927911148616,6.312511817096044,11.156038088611975,41.395983487161125,35.76558188379472,101.36283059107866
0.017475630049124023,0.024226894324823018,11.141244458973796,5.418241014081639,54.67474392910273,7.6039667479331925,12.106993568281787,36.11297130008957,33.321777677813515,87.21226889184085
0.013945411995558718,0.019387605760732618,21.039193408614103,11.371569183710818,87.34273358698127,5.721429923687701,10.546305005411963,84.91836888333553,73.377570723738,187.4284413152721
